CPU Usage (%),4.679999999999999,1.5073285102844238
CPU Usage (%),2.0333333333333337,0.30321383476257324
CPU Usage (%),3.275,0.33779239654541016
CPU Usage (%),3.233333333333333,0.25223255157470703
CPU Usage (%),2.75,0.6004655361175537
CPU Usage (%),2.1666666666666665,0.2871134281158447
CPU Usage (%),0.7999999999999999,0.2597932815551758
CPU Usage (%),2.6833333333333336,0.5545666217803955
CPU Usage (%),2.3666666666666667,0.30584287643432617
CPU Usage (%),2.35,0.16834282875061035
CPU Usage (%),0.8999999999999999,0.18319201469421387
CPU Usage (%),3.1666666666666665,0.24643206596374512
CPU Usage (%),1.2,0.5686306953430176
CPU Usage (%),5.0,0.7428627014160156
CPU Usage (%),1.8199999999999998,0.5167686939239502
CPU Usage (%),2.1,0.14847230911254883
CPU Usage (%),1.25,0.33365511894226074
CPU Usage (%),3.4200000000000004,0.4249837398529053
CPU Usage (%),1.9666666666666668,0.3027918338775635
CPU Usage (%),3.3,0.4197721481323242
CPU Usage (%),2.4,0.18094921112060547
CPU Usage (%),1.72,0.506340742111206
CPU Usage (%),3.425,0.35312986373901367
CPU Usage (%),2.1,0.2910172939300537
CPU Usage (%),2.9333333333333336,0.27849507331848145
CPU Usage (%),2.0999999999999996,0.5660264492034912
CPU Usage (%),1.3833333333333335,0.6185846328735352
CPU Usage (%),2.05,0.17213845252990723
CPU Usage (%),3.6333333333333333,0.5968601703643799
CPU Usage (%),3.2249999999999996,0.36092472076416016
CPU Usage (%),2.9571428571428577,0.6816997528076172
CPU Usage (%),6.866666666666667,0.28327274322509766
CPU Usage (%),1.7,0.4104957580566406
CPU Usage (%),6.7749999999999995,0.34154319763183594
CPU Usage (%),5.1,0.37183189392089844
CPU Usage (%),8.35,0.34241342544555664
CPU Usage (%),1.7333333333333332,0.6011557579040527
CPU Usage (%),4.7250000000000005,0.36436963081359863
CPU Usage (%),1.5250000000000001,0.34202051162719727
CPU Usage (%),1.9999999999999998,0.32630491256713867
CPU Usage (%),5.0,0.23500823974609375
CPU Usage (%),1.5999999999999999,0.6016759872436523
CPU Usage (%),1.55,0.15779662132263184
CPU Usage (%),1.5,0.17459487915039062
CPU Usage (%),1.6999999999999997,0.4455580711364746
CPU Usage (%),3.0,0.3622243404388428
CPU Usage (%),1.275,0.33267903327941895
CPU Usage (%),4.16,0.4470479488372803
CPU Usage (%),5.5600000000000005,0.5139782428741455
CPU Usage (%),5.833333333333332,0.5544812679290771
CPU Usage (%),1.2666666666666666,0.23495697975158691
CPU Usage (%),4.175,0.3637661933898926
CPU Usage (%),2.1,0.17438173294067383
CPU Usage (%),2.4,0.2195453643798828
CPU Usage (%),1.65,0.39290857315063477
CPU Usage (%),2.0199999999999996,0.4466390609741211
CPU Usage (%),2.1399999999999997,0.5262818336486816
CPU Usage (%),2.3,0.42417168617248535
CPU Usage (%),2.6999999999999997,0.3516960144042969
CPU Usage (%),4.659999999999999,0.4295918941497803
CPU Usage (%),2.2333333333333334,0.26673007011413574
CPU Usage (%),1.9333333333333333,0.6052024364471436
CPU Usage (%),2.457142857142857,0.7420508861541748
CPU Usage (%),7.15,0.33011579513549805
CPU Usage (%),5.028571428571429,0.6712210178375244
CPU Usage (%),1.633333333333333,0.2996060848236084
CPU Usage (%),3.6,0.5832266807556152
CPU Usage (%),5.639999999999999,0.4481966495513916
CPU Usage (%),3.9166666666666665,0.5775885581970215
CPU Usage (%),2.766666666666667,0.31656694412231445
CPU Usage (%),3.9499999999999997,0.3368983268737793
CPU Usage (%),1.8,0.2829430103302002
CPU Usage (%),5.9799999999999995,1.0010952949523926
CPU Usage (%),2.5666666666666664,0.5391650199890137
CPU Usage (%),4.990909090909091,1.1359210014343262
CPU Usage (%),3.6999999999999997,0.3652825355529785
CPU Usage (%),2.233333333333333,0.3180429935455322
CPU Usage (%),3.6800000000000006,1.0391836166381836
CPU Usage (%),5.1,0.9825692176818848
CPU Usage (%),6.966666666666668,0.30091094970703125
CPU Usage (%),5.566666666666666,0.3122262954711914
CPU Usage (%),3.933333333333333,0.5840802192687988
CPU Usage (%),6.683333333333334,0.5863363742828369
CPU Usage (%),5.1000000000000005,0.3031935691833496
CPU Usage (%),5.74,0.5030949115753174
CPU Usage (%),2.12,0.490553617477417
CPU Usage (%),6.949999999999999,0.19558358192443848
CPU Usage (%),2.0749999999999997,0.3674125671386719
CPU Usage (%),4.475,0.3786451816558838
CPU Usage (%),2.05,0.6108741760253906
CPU Usage (%),2.34,1.0080997943878174
CPU Usage (%),2.4,0.3175482749938965
CPU Usage (%),4.016666666666667,0.6306912899017334
CPU Usage (%),1.657142857142857,0.6584634780883789
CPU Usage (%),2.12,0.4956648349761963
CPU Usage (%),2.275,0.4027388095855713
CPU Usage (%),1.8166666666666664,0.5441396236419678
CPU Usage (%),2.125,0.37459611892700195
CPU Usage (%),0.86,0.43067431449890137
CPU Usage (%),1.0,0.25965213775634766
CPU Usage (%),2.1,0.2125551700592041
CPU Usage (%),2.9333333333333336,0.6366286277770996
CPU Usage (%),3.96,0.43859362602233887
CPU Usage (%),3.9250000000000003,0.36307764053344727
CPU Usage (%),1.75,0.38932156562805176
CPU Usage (%),2.2333333333333334,0.2985539436340332
CPU Usage (%),1.0666666666666667,0.27013063430786133
CPU Usage (%),5.15,0.17771697044372559
CPU Usage (%),1.7333333333333334,0.5630195140838623
CPU Usage (%),2.05,0.1553342342376709
CPU Usage (%),1.675,0.3585481643676758
CPU Usage (%),2.5999999999999996,0.15870070457458496
CPU Usage (%),1.5285714285714282,0.7230291366577148
CPU Usage (%),3.08,0.4960494041442871
CPU Usage (%),0.3,0.1500558853149414
CPU Usage (%),2.983333333333333,0.623197078704834
CPU Usage (%),3.766666666666667,0.30473756790161133
CPU Usage (%),2.1,0.13297033309936523
CPU Usage (%),2.1333333333333333,0.26740550994873047
CPU Usage (%),3.425,0.3318352699279785
CPU Usage (%),3.72,0.4689962863922119
CPU Usage (%),1.7000000000000002,0.5724177360534668
CPU Usage (%),2.36,0.9954328536987305
CPU Usage (%),0.6333333333333333,0.25979089736938477
CPU Usage (%),2.2249999999999996,0.3290526866912842
CPU Usage (%),2.925,0.3215036392211914
CPU Usage (%),1.5333333333333332,0.306135892868042
CPU Usage (%),1.8,0.32345128059387207
CPU Usage (%),1.0,0.26514148712158203
CPU Usage (%),2.1750000000000003,0.3269987106323242
CPU Usage (%),1.5666666666666667,0.22163152694702148
CPU Usage (%),4.1000000000000005,0.25457048416137695
CPU Usage (%),2.5999999999999996,0.447157621383667
CPU Usage (%),1.7,0.28499507904052734
CPU Usage (%),1.675,0.37941575050354004
CPU Usage (%),3.4000000000000004,0.38210344314575195
CPU Usage (%),3.5749999999999997,0.4141557216644287
CPU Usage (%),1.8333333333333333,0.23435449600219727
CPU Usage (%),1.575,0.3432164192199707
CPU Usage (%),5.8,0.31212854385375977
CPU Usage (%),1.15,0.1537647247314453
CPU Usage (%),5.175,0.33281421661376953
CPU Usage (%),3.8,0.19345331192016602
CPU Usage (%),4.1,0.18923687934875488
CPU Usage (%),2.8142857142857145,0.7029528617858887
CPU Usage (%),2.0,0.27736949920654297
CPU Usage (%),2.6,0.32251906394958496
CPU Usage (%),2.125,0.36601853370666504
CPU Usage (%),4.333333333333333,0.301008939743042
CPU Usage (%),3.9000000000000004,0.39370250701904297
CPU Usage (%),3.0499999999999994,0.562140703201294
CPU Usage (%),5.9125000000000005,0.8051445484161377
CPU Usage (%),12.819999999999999,0.4441969394683838
CPU Usage (%),9.283333333333333,0.5480871200561523
CPU Usage (%),6.76,0.4418177604675293
CPU Usage (%),3.4000000000000004,0.8048648834228516
CPU Usage (%),5.066666666666666,0.6035828590393066
CPU Usage (%),4.7555555555555555,0.8783102035522461
CPU Usage (%),3.775,0.34359049797058105
CPU Usage (%),7.225,0.39264893531799316
CPU Usage (%),3.5666666666666664,0.30819153785705566
CPU Usage (%),4.7,0.36806750297546387
CPU Usage (%),8.200000000000001,0.2784860134124756
CPU Usage (%),7.8,0.21040630340576172
CPU Usage (%),7.5,0.2089076042175293
CPU Usage (%),10.687500000000002,0.7497410774230957
CPU Usage (%),3.1374999999999997,0.8000876903533936
CPU Usage (%),4.4875,0.7734205722808838
CPU Usage (%),1.8333333333333333,0.21994423866271973
CPU Usage (%),7.6,0.4722568988800049
CPU Usage (%),4.35,0.3745994567871094
CPU Usage (%),2.75,0.20773983001708984
CPU Usage (%),3.5500000000000003,0.38539624214172363
CPU Usage (%),5.533333333333334,0.297792911529541
CPU Usage (%),6.766666666666667,0.2169172763824463
CPU Usage (%),3.6399999999999997,0.5153329372406006
CPU Usage (%),5.883333333333333,0.5619723796844482
CPU Usage (%),11.25,0.4058077335357666
CPU Usage (%),5.0,0.8080418109893799
CPU Usage (%),3.7,0.4393801689147949
CPU Usage (%),1.2,0.3934509754180908
CPU Usage (%),6.316666666666666,0.6417078971862793
CPU Usage (%),7.099999999999999,0.31271839141845703
CPU Usage (%),3.65,0.7625110149383545
CPU Usage (%),3.0,0.21412205696105957
CPU Usage (%),8.483333333333334,0.5896656513214111
CPU Usage (%),5.375,0.32103681564331055
CPU Usage (%),4.416666666666667,0.6089680194854736
CPU Usage (%),8.024999999999999,0.4072589874267578
CPU Usage (%),7.266666666666667,0.3091895580291748
CPU Usage (%),4.575,0.7824277877807617
CPU Usage (%),3.9,1.1300461292266846
CPU Usage (%),3.6428571428571432,0.6641666889190674
CPU Usage (%),6.05,0.5824627876281738
CPU Usage (%),5.966666666666666,0.5825724601745605
CPU Usage (%),2.4,0.2885706424713135
CPU Usage (%),4.1625000000000005,0.8110785484313965
CPU Usage (%),4.371428571428572,0.722783088684082
CPU Usage (%),7.971428571428572,0.7182769775390625
CPU Usage (%),6.766666666666667,0.2703285217285156
CPU Usage (%),4.528571428571428,0.6869359016418457
CPU Usage (%),2.1,0.29893064498901367
CPU Usage (%),5.633333333333333,0.5383226871490479
CPU Usage (%),4.7,0.2732279300689697
CPU Usage (%),2.3333333333333335,0.29872822761535645
CPU Usage (%),6.933333333333334,0.24768376350402832
CPU Usage (%),4.375,0.7942965030670166
CPU Usage (%),0.3,0.1835925579071045
CPU Usage (%),7.260000000000001,0.4856886863708496
CPU Usage (%),4.0,0.24287819862365723
CPU Usage (%),7.74,0.4975583553314209
CPU Usage (%),5.733333333333333,0.23761916160583496
CPU Usage (%),2.55,0.3909873962402344
CPU Usage (%),5.566666666666666,0.26270365715026855
CPU Usage (%),4.2,0.7709333896636963
CPU Usage (%),5.366666666666667,0.2775881290435791
CPU Usage (%),5.166666666666667,0.23325443267822266
CPU Usage (%),2.9,0.3822927474975586
CPU Usage (%),3.6,0.48748159408569336
CPU Usage (%),6.033333333333334,0.5837721824645996
CPU Usage (%),5.6625,0.8148887157440186
CPU Usage (%),7.333333333333333,0.5981614589691162
CPU Usage (%),1.85,0.18614435195922852
CPU Usage (%),5.359999999999999,0.4631059169769287
CPU Usage (%),6.140000000000001,0.5314555168151855
CPU Usage (%),3.9,0.2216806411743164
CPU Usage (%),5.12,0.44148755073547363
CPU Usage (%),6.425,0.420581579208374
CPU Usage (%),2.1,0.3343467712402344
CPU Usage (%),3.2571428571428576,0.6968162059783936
CPU Usage (%),8.66,0.44521021842956543
CPU Usage (%),4.3,0.20996689796447754
CPU Usage (%),4.814285714285715,0.7194297313690186
CPU Usage (%),1.95,0.4084503650665283
CPU Usage (%),5.4,0.35207486152648926
CPU Usage (%),3.025,0.3768017292022705
CPU Usage (%),6.7875,0.8127138614654541
CPU Usage (%),2.2249999999999996,0.37599968910217285
CPU Usage (%),5.040000000000001,0.43995141983032227
CPU Usage (%),2.9333333333333336,0.5967888832092285
CPU Usage (%),2.825,0.3494246006011963
CPU Usage (%),6.166666666666667,0.2689213752746582
CPU Usage (%),3.457142857142857,0.6968064308166504
CPU Usage (%),1.6333333333333335,0.24405956268310547
CPU Usage (%),6.050000000000001,0.5799543857574463
CPU Usage (%),3.4499999999999997,0.749182939529419
CPU Usage (%),8.3,0.24484682083129883
CPU Usage (%),2.55,0.18536710739135742
CPU Usage (%),3.3750000000000004,0.4223182201385498
CPU Usage (%),2.65,0.370164155960083
CPU Usage (%),4.45,0.8032550811767578
